"intratherm_id","genus_species","phylum","class","order","family","extractor","ref","original_compilation","population_id","acclim_temp","latitude","longitude","coordinates_source","genus_from_study","species_from_study","location_description","acclim_time","parameter_value","parameter_tmax_or_tmin","error_estimate","error_type","sample_size","metric_type","metric_description","ramping_rate","ramping_to_reach_st","duration_of_chronic_exposure","temp_before_pretreament_held_or_ff_for_field_fresh","timing_of_collection","elevation_of_collection","life_stage.x","notes.x","record_number","record","realm_general2","acclim_time_original","acclim_time_units","dispersal_type_walking_may_need_to_be_reworded_to_something_that_encaptures_slithering","logic_source_for_dispersal_distance2","Notes","genus","species","age_maturity_days_female","age_maturity_days_female_reference","age_maturity_days_male","age_maturity_days_male_reference","age_maturity.days_unknown_sex","dispersal_distance_category","logic_source_for_dispersal_distance","maximum_body_size_svl_hbl_cm","source_for_maximum_body_size","average_body_size_female","average_body_size_female_reference","average_body_size_male","average_body_size_male_reference","average_body_size_unknown_sex","season_inactive","logic_source_for_season_inactive","migratory","source_logic_for_migration_info","season_when_away_10km","season_when_away_100km","logic_source_season_when_away","Home.range.size_Km2","logic.source_for_Home.range.size","data_gatherer","lifespan_days","lifespan_days_reference","is.nocturnal","is.nocturnal_source","raster_mean"
2683,"Salvelinus alpinus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Baroudy & Elliott 1994","Comte","Salvelinus alpinus_54.31_NA",15,54.31,-2.95,"","Salvelinus","alpinus","Windermire South basin England",4,20.17,"tmax",0.65,"SD",12,"critical","LOE","0.033",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","4","days",NA,NA,NA,"Salvelinus","alpinus","3285","De Magalhães & Costa, 2009","3285","De Magalhães & Costa, 2009","","10-100","Bernatchez et al., 1998;DeCicco, 1992",107,"Froese & Pauly, 2000","40","Froese & Pauly, 2000","40","Froese & Pauly, 2000","Y","","Mortensen et al., 2007","migratory","IUCN, 2020","Summer","Summer","DeCicco, 1992;Meyers et al., 2015","kunk","Meyers et al., 2015","Nacho/Nikki","14600","Meyers et al., 2015;Froese & Pauly, 2000","NA","NA",NA
2684,"Salvelinus alpinus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Baroudy & Elliott 1994","Comte","Salvelinus alpinus_54.31_NA",20,54.31,-2.95,"","Salvelinus","alpinus","Windermire South basin England",7,21.4,"tmax",0.5,"SD",6,"critical","LOE","0.033",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","7","days",NA,NA,NA,"Salvelinus","alpinus","3285","De Magalhães & Costa, 2009","3285","De Magalhães & Costa, 2009","","10-100","Bernatchez et al., 1998;DeCicco, 1992",107,"Froese & Pauly, 2000","40","Froese & Pauly, 2000","40","Froese & Pauly, 2000","Y","","Mortensen et al., 2007","migratory","IUCN, 2020","Summer","Summer","DeCicco, 1992;Meyers et al., 2015","kunk","Meyers et al., 2015","Nacho/Nikki","14600","Meyers et al., 2015;Froese & Pauly, 2000","NA","NA",NA
2685,"Salvelinus alpinus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Baroudy & Elliott 1994","Comte","Salvelinus alpinus_54.31_NA",20,54.31,-2.95,"","Salvelinus","alpinus","Windermire South basin England",4,20.75,"tmax",0.29,"SD",12,"critical","LOE","0.033",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","4","days",NA,NA,NA,"Salvelinus","alpinus","3285","De Magalhães & Costa, 2009","3285","De Magalhães & Costa, 2009","","10-100","Bernatchez et al., 1998;DeCicco, 1992",107,"Froese & Pauly, 2000","40","Froese & Pauly, 2000","40","Froese & Pauly, 2000","Y","","Mortensen et al., 2007","migratory","IUCN, 2020","Summer","Summer","DeCicco, 1992;Meyers et al., 2015","kunk","Meyers et al., 2015","Nacho/Nikki","14600","Meyers et al., 2015;Froese & Pauly, 2000","NA","NA",NA
2686,"Salvelinus alpinus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Baroudy & Elliott 1994","Comte","Salvelinus alpinus_54.31_NA",20,54.31,-2.95,"","Salvelinus","alpinus","Windermire South basin England",4,20.83,"tmax",0.53,"SD",12,"critical","LOE","0.033",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","4","days",NA,NA,NA,"Salvelinus","alpinus","3285","De Magalhães & Costa, 2009","3285","De Magalhães & Costa, 2009","","10-100","Bernatchez et al., 1998;DeCicco, 1992",107,"Froese & Pauly, 2000","40","Froese & Pauly, 2000","40","Froese & Pauly, 2000","Y","","Mortensen et al., 2007","migratory","IUCN, 2020","Summer","Summer","DeCicco, 1992;Meyers et al., 2015","kunk","Meyers et al., 2015","Nacho/Nikki","14600","Meyers et al., 2015;Froese & Pauly, 2000","NA","NA",NA
2687,"Salvelinus alpinus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Baroudy & Elliott 1994","Comte","Salvelinus alpinus_54.31_NA",5,54.31,-2.95,"","Salvelinus","alpinus","Windermire South basin England",7,21.5,"tmax",0.92,"SD",10,"critical","LOE","0.033",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","7","days",NA,NA,NA,"Salvelinus","alpinus","3285","De Magalhães & Costa, 2009","3285","De Magalhães & Costa, 2009","","10-100","Bernatchez et al., 1998;DeCicco, 1992",107,"Froese & Pauly, 2000","40","Froese & Pauly, 2000","40","Froese & Pauly, 2000","Y","","Mortensen et al., 2007","migratory","IUCN, 2020","Summer","Summer","DeCicco, 1992;Meyers et al., 2015","kunk","Meyers et al., 2015","Nacho/Nikki","14600","Meyers et al., 2015;Froese & Pauly, 2000","NA","NA",NA
2688,"Salvelinus alpinus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Baroudy & Elliott 1994","Comte","Salvelinus alpinus_54.31_NA",20,54.31,-2.95,"","Salvelinus","alpinus","Windermire South basin England",7,21,"tmax",0,"SD",10,"critical","LOE","0.033",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","7","days",NA,NA,NA,"Salvelinus","alpinus","3285","De Magalhães & Costa, 2009","3285","De Magalhães & Costa, 2009","","10-100","Bernatchez et al., 1998;DeCicco, 1992",107,"Froese & Pauly, 2000","40","Froese & Pauly, 2000","40","Froese & Pauly, 2000","Y","","Mortensen et al., 2007","migratory","IUCN, 2020","Summer","Summer","DeCicco, 1992;Meyers et al., 2015","kunk","Meyers et al., 2015","Nacho/Nikki","14600","Meyers et al., 2015;Froese & Pauly, 2000","NA","NA",NA
2689,"Salvelinus alpinus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Baroudy & Elliott 1994","Comte","Salvelinus alpinus_54.4_NA",5,54.4,-2.95,"","Salvelinus","alpinus","Windermire North basin England",7,21,"tmax",0.48,"SD",10,"critical","LOE","0.033",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","7","days",NA,NA,NA,"Salvelinus","alpinus","3285","De Magalhães & Costa, 2009","3285","De Magalhães & Costa, 2009","","10-100","Bernatchez et al., 1998;DeCicco, 1992",107,"Froese & Pauly, 2000","40","Froese & Pauly, 2000","40","Froese & Pauly, 2000","Y","","Mortensen et al., 2007","migratory","IUCN, 2020","Summer","Summer","DeCicco, 1992;Meyers et al., 2015","kunk","Meyers et al., 2015","Nacho/Nikki","14600","Meyers et al., 2015;Froese & Pauly, 2000","NA","NA",NA
2690,"Salvelinus alpinus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Baroudy & Elliott 1994","Comte","Salvelinus alpinus_54.4_NA",5,54.4,-2.95,"","Salvelinus","alpinus","Windermire North basin England",4,18.33,"tmax",0.33,"SD",12,"critical","LOE","0.033",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","4","days",NA,NA,NA,"Salvelinus","alpinus","3285","De Magalhães & Costa, 2009","3285","De Magalhães & Costa, 2009","","10-100","Bernatchez et al., 1998;DeCicco, 1992",107,"Froese & Pauly, 2000","40","Froese & Pauly, 2000","40","Froese & Pauly, 2000","Y","","Mortensen et al., 2007","migratory","IUCN, 2020","Summer","Summer","DeCicco, 1992;Meyers et al., 2015","kunk","Meyers et al., 2015","Nacho/Nikki","14600","Meyers et al., 2015;Froese & Pauly, 2000","NA","NA",NA
2691,"Salvelinus alpinus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Baroudy & Elliott 1994","Comte","Salvelinus alpinus_54.4_NA",5,54.4,-2.95,"","Salvelinus","alpinus","Windermire North basin England",4,21.67,"tmax",0.5,"SD",12,"critical","LOE","0.033",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","4","days",NA,NA,NA,"Salvelinus","alpinus","3285","De Magalhães & Costa, 2009","3285","De Magalhães & Costa, 2009","","10-100","Bernatchez et al., 1998;DeCicco, 1992",107,"Froese & Pauly, 2000","40","Froese & Pauly, 2000","40","Froese & Pauly, 2000","Y","","Mortensen et al., 2007","migratory","IUCN, 2020","Summer","Summer","DeCicco, 1992;Meyers et al., 2015","kunk","Meyers et al., 2015","Nacho/Nikki","14600","Meyers et al., 2015;Froese & Pauly, 2000","NA","NA",NA
2692,"Salvelinus alpinus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Baroudy & Elliott 1994","Comte","Salvelinus alpinus_54.4_NA",10,54.4,-2.95,"","Salvelinus","alpinus","Windermire North basin England",7,22.9,"tmax",0.23,"SD",10,"critical","LOE","0.033",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","7","days",NA,NA,NA,"Salvelinus","alpinus","3285","De Magalhães & Costa, 2009","3285","De Magalhães & Costa, 2009","","10-100","Bernatchez et al., 1998;DeCicco, 1992",107,"Froese & Pauly, 2000","40","Froese & Pauly, 2000","40","Froese & Pauly, 2000","Y","","Mortensen et al., 2007","migratory","IUCN, 2020","Summer","Summer","DeCicco, 1992;Meyers et al., 2015","kunk","Meyers et al., 2015","Nacho/Nikki","14600","Meyers et al., 2015;Froese & Pauly, 2000","NA","NA",NA
2693,"Salvelinus alpinus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Baroudy & Elliott 1994","Comte","Salvelinus alpinus_54.4_NA",10,54.4,-2.95,"","Salvelinus","alpinus","Windermire North basin England",4,19.67,"tmax",0.87,"SD",10,"critical","LOE","0.033",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","4","days",NA,NA,NA,"Salvelinus","alpinus","3285","De Magalhães & Costa, 2009","3285","De Magalhães & Costa, 2009","","10-100","Bernatchez et al., 1998;DeCicco, 1992",107,"Froese & Pauly, 2000","40","Froese & Pauly, 2000","40","Froese & Pauly, 2000","Y","","Mortensen et al., 2007","migratory","IUCN, 2020","Summer","Summer","DeCicco, 1992;Meyers et al., 2015","kunk","Meyers et al., 2015","Nacho/Nikki","14600","Meyers et al., 2015;Froese & Pauly, 2000","NA","NA",NA
2694,"Salvelinus alpinus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Baroudy & Elliott 1994","Comte","Salvelinus alpinus_54.4_NA",10,54.4,-2.95,"","Salvelinus","alpinus","Windermire North basin England",4,22,"tmax",0,"SD",12,"critical","LOE","0.033",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","4","days",NA,NA,NA,"Salvelinus","alpinus","3285","De Magalhães & Costa, 2009","3285","De Magalhães & Costa, 2009","","10-100","Bernatchez et al., 1998;DeCicco, 1992",107,"Froese & Pauly, 2000","40","Froese & Pauly, 2000","40","Froese & Pauly, 2000","Y","","Mortensen et al., 2007","migratory","IUCN, 2020","Summer","Summer","DeCicco, 1992;Meyers et al., 2015","kunk","Meyers et al., 2015","Nacho/Nikki","14600","Meyers et al., 2015;Froese & Pauly, 2000","NA","NA",NA
2695,"Salvelinus alpinus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Baroudy & Elliott 1994","Comte","Salvelinus alpinus_54.4_NA",15,54.4,-2.95,"","Salvelinus","alpinus","Windermire North basin England",7,22.4,"tmax",0.37,"SD",10,"critical","LOE","0.033",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","7","days",NA,NA,NA,"Salvelinus","alpinus","3285","De Magalhães & Costa, 2009","3285","De Magalhães & Costa, 2009","","10-100","Bernatchez et al., 1998;DeCicco, 1992",107,"Froese & Pauly, 2000","40","Froese & Pauly, 2000","40","Froese & Pauly, 2000","Y","","Mortensen et al., 2007","migratory","IUCN, 2020","Summer","Summer","DeCicco, 1992;Meyers et al., 2015","kunk","Meyers et al., 2015","Nacho/Nikki","14600","Meyers et al., 2015;Froese & Pauly, 2000","NA","NA",NA
2696,"Salvelinus alpinus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Baroudy & Elliott 1994","Comte","Salvelinus alpinus_54.4_NA",15,54.4,-2.95,"","Salvelinus","alpinus","Windermire North basin England",4,20.83,"tmax",1.04,"SD",12,"critical","LOE","0.033",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","4","days",NA,NA,NA,"Salvelinus","alpinus","3285","De Magalhães & Costa, 2009","3285","De Magalhães & Costa, 2009","","10-100","Bernatchez et al., 1998;DeCicco, 1992",107,"Froese & Pauly, 2000","40","Froese & Pauly, 2000","40","Froese & Pauly, 2000","Y","","Mortensen et al., 2007","migratory","IUCN, 2020","Summer","Summer","DeCicco, 1992;Meyers et al., 2015","kunk","Meyers et al., 2015","Nacho/Nikki","14600","Meyers et al., 2015;Froese & Pauly, 2000","NA","NA",NA
2697,"Salvelinus alpinus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Baroudy & Elliott 1994","Comte","Salvelinus alpinus_54.4_NA",15,54.4,-2.95,"","Salvelinus","alpinus","Windermire North basin England",4,20.75,"tmax",0.55,"SD",12,"critical","LOE","0.033",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","4","days",NA,NA,NA,"Salvelinus","alpinus","3285","De Magalhães & Costa, 2009","3285","De Magalhães & Costa, 2009","","10-100","Bernatchez et al., 1998;DeCicco, 1992",107,"Froese & Pauly, 2000","40","Froese & Pauly, 2000","40","Froese & Pauly, 2000","Y","","Mortensen et al., 2007","migratory","IUCN, 2020","Summer","Summer","DeCicco, 1992;Meyers et al., 2015","kunk","Meyers et al., 2015","Nacho/Nikki","14600","Meyers et al., 2015;Froese & Pauly, 2000","NA","NA",NA
2698,"Salvelinus alpinus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Baroudy & Elliott 1994","Comte","Salvelinus alpinus_54.4_NA",20,54.4,-2.95,"","Salvelinus","alpinus","Windermire North basin England",7,22.1,"tmax",0.53,"SD",10,"critical","LOE","0.033",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","7","days",NA,NA,NA,"Salvelinus","alpinus","3285","De Magalhães & Costa, 2009","3285","De Magalhães & Costa, 2009","","10-100","Bernatchez et al., 1998;DeCicco, 1992",107,"Froese & Pauly, 2000","40","Froese & Pauly, 2000","40","Froese & Pauly, 2000","Y","","Mortensen et al., 2007","migratory","IUCN, 2020","Summer","Summer","DeCicco, 1992;Meyers et al., 2015","kunk","Meyers et al., 2015","Nacho/Nikki","14600","Meyers et al., 2015;Froese & Pauly, 2000","NA","NA",NA
2699,"Salvelinus alpinus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Baroudy & Elliott 1994","Comte","Salvelinus alpinus_54.4_NA",20,54.4,-2.95,"","Salvelinus","alpinus","Windermire North basin England",4,20.83,"tmax",0.25,"SD",12,"critical","LOE","0.033",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","4","days",NA,NA,NA,"Salvelinus","alpinus","3285","De Magalhães & Costa, 2009","3285","De Magalhães & Costa, 2009","","10-100","Bernatchez et al., 1998;DeCicco, 1992",107,"Froese & Pauly, 2000","40","Froese & Pauly, 2000","40","Froese & Pauly, 2000","Y","","Mortensen et al., 2007","migratory","IUCN, 2020","Summer","Summer","DeCicco, 1992;Meyers et al., 2015","kunk","Meyers et al., 2015","Nacho/Nikki","14600","Meyers et al., 2015;Froese & Pauly, 2000","NA","NA",NA
2700,"Salvelinus alpinus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Baroudy & Elliott 1994","Comte","Salvelinus alpinus_54.4_NA",20,54.4,-2.95,"","Salvelinus","alpinus","Windermire North basin England",4,20.83,"tmax",0.53,"SD",12,"critical","LOE","0.033",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","4","days",NA,NA,NA,"Salvelinus","alpinus","3285","De Magalhães & Costa, 2009","3285","De Magalhães & Costa, 2009","","10-100","Bernatchez et al., 1998;DeCicco, 1992",107,"Froese & Pauly, 2000","40","Froese & Pauly, 2000","40","Froese & Pauly, 2000","Y","","Mortensen et al., 2007","migratory","IUCN, 2020","Summer","Summer","DeCicco, 1992;Meyers et al., 2015","kunk","Meyers et al., 2015","Nacho/Nikki","14600","Meyers et al., 2015;Froese & Pauly, 2000","NA","NA",NA
2703,"Salvelinus fontinalis","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Cherry et al. 1977","Comte","Salvelinus fontinalis_36.94_NA",21,36.94,-81.05,"","Salvelinus","fontinalis","New River drainage US",7,24,"tmax",NA,"SD",10,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","7","days",NA,NA,NA,"Salvelinus","fontinalis","730","De Magalhães & Costa, 2009","730","De Magalhães & Costa, 2009","","10-100","H. C. White, 1941;NatureServe, 2020",86,"Froese & Pauly, 2000","26.4","Froese & Pauly, 2000","26.4","Froese & Pauly, 2000","Y","","","migratory","NatureServe, 2020;Riede, 2004","Fall",NA,"NatureServe, 2020;Meyers et al., 2015","unk","","Nacho/Nikki","8760","Altman & Dittmer, 1962;Froese & Pauly, 2000","NA","NA",NA
2704,"Salvelinus fontinalis","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Wismer & Christie 1987","Comte","Salvelinus fontinalis_51.51_NA",3,51.51,-86.68,"","Salvelinus","fontinalis","Ontario, Canada",NA,23.5,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater",NA,"days",NA,NA,NA,"Salvelinus","fontinalis","730","De Magalhães & Costa, 2009","730","De Magalhães & Costa, 2009","","10-100","H. C. White, 1941;NatureServe, 2020",86,"Froese & Pauly, 2000","26.4","Froese & Pauly, 2000","26.4","Froese & Pauly, 2000","Y","","","migratory","NatureServe, 2020;Riede, 2004","Fall",NA,"NatureServe, 2020;Meyers et al., 2015","unk","","Nacho/Nikki","8760","Altman & Dittmer, 1962;Froese & Pauly, 2000","NA","NA",NA
2705,"Salvelinus fontinalis","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Wismer & Christie 1987","Comte","Salvelinus fontinalis_51.51_NA",11,51.51,-86.68,"","Salvelinus","fontinalis","Ontario, Canada",NA,24.6,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater",NA,"days",NA,NA,NA,"Salvelinus","fontinalis","730","De Magalhães & Costa, 2009","730","De Magalhães & Costa, 2009","","10-100","H. C. White, 1941;NatureServe, 2020",86,"Froese & Pauly, 2000","26.4","Froese & Pauly, 2000","26.4","Froese & Pauly, 2000","Y","","","migratory","NatureServe, 2020;Riede, 2004","Fall",NA,"NatureServe, 2020;Meyers et al., 2015","unk","","Nacho/Nikki","8760","Altman & Dittmer, 1962;Froese & Pauly, 2000","NA","NA",NA
2706,"Salvelinus fontinalis","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Wismer & Christie 1987","Comte","Salvelinus fontinalis_51.51_NA",15,51.51,-86.68,"","Salvelinus","fontinalis","Ontario, Canada",NA,25,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater",NA,"days",NA,NA,NA,"Salvelinus","fontinalis","730","De Magalhães & Costa, 2009","730","De Magalhães & Costa, 2009","","10-100","H. C. White, 1941;NatureServe, 2020",86,"Froese & Pauly, 2000","26.4","Froese & Pauly, 2000","26.4","Froese & Pauly, 2000","Y","","","migratory","NatureServe, 2020;Riede, 2004","Fall",NA,"NatureServe, 2020;Meyers et al., 2015","unk","","Nacho/Nikki","8760","Altman & Dittmer, 1962;Froese & Pauly, 2000","NA","NA",NA
2707,"Salvelinus fontinalis","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Wismer & Christie 1987","Comte","Salvelinus fontinalis_51.51_NA",20,51.51,-86.68,"","Salvelinus","fontinalis","Ontario, Canada",NA,25.3,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater",NA,"days",NA,NA,NA,"Salvelinus","fontinalis","730","De Magalhães & Costa, 2009","730","De Magalhães & Costa, 2009","","10-100","H. C. White, 1941;NatureServe, 2020",86,"Froese & Pauly, 2000","26.4","Froese & Pauly, 2000","26.4","Froese & Pauly, 2000","Y","","","migratory","NatureServe, 2020;Riede, 2004","Fall",NA,"NatureServe, 2020;Meyers et al., 2015","unk","","Nacho/Nikki","8760","Altman & Dittmer, 1962;Froese & Pauly, 2000","NA","NA",NA
2708,"Salvelinus fontinalis","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Wismer & Christie 1987","Comte","Salvelinus fontinalis_51.51_NA",22,51.51,-86.68,"","Salvelinus","fontinalis","Ontario, Canada",NA,25.5,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater",NA,"days",NA,NA,NA,"Salvelinus","fontinalis","730","De Magalhães & Costa, 2009","730","De Magalhães & Costa, 2009","","10-100","H. C. White, 1941;NatureServe, 2020",86,"Froese & Pauly, 2000","26.4","Froese & Pauly, 2000","26.4","Froese & Pauly, 2000","Y","","","migratory","NatureServe, 2020;Riede, 2004","Fall",NA,"NatureServe, 2020;Meyers et al., 2015","unk","","Nacho/Nikki","8760","Altman & Dittmer, 1962;Froese & Pauly, 2000","NA","NA",NA
2709,"Salvelinus fontinalis","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Wismer & Christie 1987","Comte","Salvelinus fontinalis_51.51_NA",24,51.51,-86.68,"","Salvelinus","fontinalis","Ontario, Canada",NA,25.5,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater",NA,"days",NA,NA,NA,"Salvelinus","fontinalis","730","De Magalhães & Costa, 2009","730","De Magalhães & Costa, 2009","","10-100","H. C. White, 1941;NatureServe, 2020",86,"Froese & Pauly, 2000","26.4","Froese & Pauly, 2000","26.4","Froese & Pauly, 2000","Y","","","migratory","NatureServe, 2020;Riede, 2004","Fall",NA,"NatureServe, 2020;Meyers et al., 2015","unk","","Nacho/Nikki","8760","Altman & Dittmer, 1962;Froese & Pauly, 2000","NA","NA",NA
2710,"Salvelinus fontinalis","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Wismer & Christie 1987","Comte","Salvelinus fontinalis_51.51_NA",25,51.51,-86.68,"","Salvelinus","fontinalis","Ontario, Canada",NA,25.5,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater",NA,"days",NA,NA,NA,"Salvelinus","fontinalis","730","De Magalhães & Costa, 2009","730","De Magalhães & Costa, 2009","","10-100","H. C. White, 1941;NatureServe, 2020",86,"Froese & Pauly, 2000","26.4","Froese & Pauly, 2000","26.4","Froese & Pauly, 2000","Y","","","migratory","NatureServe, 2020;Riede, 2004","Fall",NA,"NatureServe, 2020;Meyers et al., 2015","unk","","Nacho/Nikki","8760","Altman & Dittmer, 1962;Froese & Pauly, 2000","NA","NA",NA
2712,"Salvelinus fontinalis","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Wismer & Christie 1987","Comte","Salvelinus fontinalis_NA_NA",13,NA,NA,"","Salvelinus","fontinalis","Houston 1982",NA,24,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater",NA,"days",NA,NA,NA,"Salvelinus","fontinalis","730","De Magalhães & Costa, 2009","730","De Magalhães & Costa, 2009","","10-100","H. C. White, 1941;NatureServe, 2020",86,"Froese & Pauly, 2000","26.4","Froese & Pauly, 2000","26.4","Froese & Pauly, 2000","Y","","","migratory","NatureServe, 2020;Riede, 2004","Fall",NA,"NatureServe, 2020;Meyers et al., 2015","unk","","Nacho/Nikki","8760","Altman & Dittmer, 1962;Froese & Pauly, 2000","NA","NA",NA
2713,"Salvelinus fontinalis","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Wismer & Christie 1987","Comte","Salvelinus fontinalis_NA_NA",16,NA,NA,"","Salvelinus","fontinalis","Houston 1982",NA,24.9,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater",NA,"days",NA,NA,NA,"Salvelinus","fontinalis","730","De Magalhães & Costa, 2009","730","De Magalhães & Costa, 2009","","10-100","H. C. White, 1941;NatureServe, 2020",86,"Froese & Pauly, 2000","26.4","Froese & Pauly, 2000","26.4","Froese & Pauly, 2000","Y","","","migratory","NatureServe, 2020;Riede, 2004","Fall",NA,"NatureServe, 2020;Meyers et al., 2015","unk","","Nacho/Nikki","8760","Altman & Dittmer, 1962;Froese & Pauly, 2000","NA","NA",NA
